Product Name,Supplier Location,Quantity,Blockchain Transaction ID,Transportation Mode,Production Date,Transaction Date,Delivery Date,Soil Quality,Crop Health,pesticides used or not for growing crop,Total Supply Chain Days took to Deliver Product,Quality Assessment
Lettuce,Raipur,7142,0x0a6365da2ef87990abdad6e2952ccb3ee9ddb393f7e7896f0eedb374033b04a3,Truck,2022-12-06,2022-12-28,2023-01-10,Medium,Stunted,not_used,35,High
Soybeans,Srinagar,2482,0x350cd5ebc8f31b1af4e5731affb11ad8c8060c6b26b4a4a9ad0cb917834e6490,Air,2021-06-06,2021-07-30,2021-09-19,Medium,Infected,used,105,Medium
Potatoes,Srinagar,9314,0x029c7912ba92b0ef78087bdcdaa7a783d56f1a7e57dca09f5898fd1d16e03597,Air,2021-03-06,2021-03-24,2021-04-22,High,Healthy,not_used,47,High
Wheat,Aurangabad,3526,0x6418970e01c9ff37fcb91f243e819ab4ec6fbf5b238b73d4c6746de131bbbcdc,Truck,2023-03-03,2023-03-20,2023-04-13,Medium,Stunted,not_used,41,High
Rice,Raipur,413,0x0439dbca770686706cf55c636e6731458685c0e45e48b706b4588a32ab72b792,Truck,2023-09-02,2023-11-15,2024-02-06,High,Healthy,used,157,Low
Corn,Dhanbad,191,0x159fb9e4954a9afbe4861b630adf56ad1fd4d6e9ed87e5d7f5a54a7e048473d9,Truck,2021-03-02,2021-05-22,2021-08-10,High,Healthy,not_used,161,Low
Lettuce,Lucknow,7162,0xa45eb22f6f0744dbda21423c82c34db348f89ba35242818a2aa02aae6f0f7c3d,Air,2023-01-06,2023-01-30,2023-02-14,High,Stunted,not_used,39,High
Lettuce,Indore,373,0xf71b1bbf1bdd09a9829ae2bf60a9299104c04fd6dd795515b482585467897bf5,Ship,2020-12-01,2021-01-19,2021-03-12,High,Infected,used,101,Medium
Wheat,Amritsar,5426,0x1750c8399cf92762caa63a36355cfc6939e3abe0742f19db1894ec7b6b2eec37,Air,2020-09-04,2020-09-30,2020-10-30,Medium,Healthy,not_used,56,High
Corn,Dhanbad,2196,0x25d4e201b6d9e9af49c67bef01ef7cdbbcfebff6f3e84ec92a39c3e4ee247abc,Air,2022-09-02,2022-09-19,2022-10-12,High,Healthy,not_used,40,High
Rice,Vadodara,3003,0x757ed551170ee51d628986aaf217d440eda19914e102c886b70caf24c868b496,Ship,2022-05-02,2022-07-07,2022-09-18,Medium,Infected,not_used,139,Low
Soybeans,Kolkata,4249,0xfe21d9416ee32655015c017a209df4cd8a8f381104007035246bc090cadd2788,Truck,2021-11-01,2022-01-24,2022-04-08,Medium,Infected,not_used,158,Low
Soybeans,Mumbai,9220,0xb79561c0c07812005ef8fe15d1d851fc763317a71fa89d3320fc2bea119d3f95,Air,2021-01-02,2021-03-19,2021-05-27,Medium,Infected,not_used,145,Low
Rice,Vadodara,5192,0xb14ed4a6168168a6bfadc4114fd68bd271d112e7586b290da7ffb2429331f8e6,Ship,2021-03-06,2021-05-24,2021-07-31,High,Infected,used,147,Low
Tomatoes,Hyderabad,997,0x08dd3fae61ba39df1eee3f84194d8df634481d8492bfc23ed1e4f824b5faf5c5,Ship,2022-12-06,2023-01-24,2023-03-18,Low,Infected,used,102,Medium
Lettuce,Lucknow,8227,0xa60e4290d70edf1f6d39f2cbafea2ba4b0c5eb7c0063e7cf85402f9915c8f240,Truck,2022-01-04,2022-03-03,2022-04-03,High,Infected,not_used,89,Medium
Corn,Gwalior,2361,0x3ed60b894067dc4e52802bf0c690a13f43077f8ccd08e6ff2bcbdeeb32f20889,Air,2020-05-01,2020-06-20,2020-08-02,Medium,Healthy,not_used,93,Medium
Soybeans,Solapur,1759,0x3f4864c8f862e9ba07fb1c584ac09f95bb88b4a7cbea2b2d49422f74e37fb35c,Truck,2020-04-06,2020-06-06,2020-08-31,High,Infected,not_used,147,Low
Corn,Amritsar,3597,0xcc885847ed6f08f70441418e9a5bc2136dad42d95b93acdf655c782aee62bc6b,Air,2022-04-01,2022-06-06,2022-08-11,Medium,Infected,not_used,132,Low
Potatoes,Kanpur,8791,0xabe93c9892479a1588ad633dc3cb63829c49a4760dfaf62bc109a8d7fa06e630,Air,2021-12-07,2022-01-31,2022-03-09,Low,Infected,used,92,Medium
Lettuce,Agra,3282,0x27e2cd32647c5b10f0d37c67bd2a4c1bf3637037b747eaced091e432260c9f44,Air,2023-09-06,2023-09-28,2023-10-11,High,Healthy,not_used,35,High
Wheat,Dhanbad,1404,0x1704313777f14e6870047e2c2b7f87b2f31c7ded044bbeabfcfef752e24bb7ad,Air,2023-09-07,2023-09-30,2023-10-30,Low,Healthy,used,53,High
Lettuce,Agra,1752,0xd4a97a74f9b3deb707ca1a1f0a3a953b90b9cf414bbda455c9b46e2a78ea850d,Air,2023-06-04,2023-07-16,2023-08-26,Low,Stunted,used,83,Medium
Soybeans,Ludhiana,8023,0xa9f99f26b3721955347c9bad80d250b24d88d3aecf4640f1c4dca1bdc1e2a662,Truck,2022-02-03,2022-03-22,2022-05-17,Low,Infected,not_used,103,Medium
Corn,Aurangabad,6548,0xae3f873a495b3e688ef17edb065a620de87d04d5fc0e88611cd461fda311a4a9,Air,2020-03-07,2020-04-04,2020-04-30,High,Infected,used,54,High
Lettuce,Allahabad,2972,0xf27037b6bdfc1df1c53b635da488e1ec91e2d94c14159e665412e70c7dabe09c,Ship,2020-04-02,2020-04-22,2020-05-16,Medium,Healthy,not_used,44,High
Soybeans,Bhopal,5634,0xdac0c2d4d9a864646bdcfe1ee39ebea9e6765185f1501ce83ae35f10dfef833c,Ship,2021-11-05,2021-12-03,2021-12-18,Low,Healthy,used,43,High
Lettuce,Patna,1418,0xaa3c7a77beb1841308a55a19e7d9127dfbbdd123d487be8889d7a837ed329cf3,Truck,2023-10-03,2023-10-19,2023-11-03,High,Healthy,not_used,31,High
Soybeans,Pune,9272,0x98522c9003464236d74c43e10bc01bde7492b205b8d41945f9d22e7863524837,Air,2021-11-07,2021-12-19,2022-02-08,Medium,Stunted,not_used,93,Medium
Lettuce,Mumbai,3997,0x2f8589abf001944555301cc5ac044219582e53b30b7d9ebfd599523df5454a23,Air,2020-11-04,2020-11-27,2020-12-08,Low,Stunted,used,34,High
Tomatoes,Thane,6709,0x5b24232d7a7fa5a8447ad5a5ce4524d79da850d90e6bdb694237b1ec6749e02c,Air,2023-03-06,2023-03-20,2023-04-04,Low,Healthy,not_used,29,High
Potatoes,Guwahati,9289,0xf3f0a43d36f606e5567d4e54d49b5bb0a361cd8620f690360da78bb716d63b5b,Ship,2022-10-02,2022-10-27,2022-11-17,Medium,Stunted,not_used,46,High
Wheat,Indore,8513,0xdeeb11df9c4ecc428c3c70c5b7c82f002ca8ef4735eac3f9bc8f96e4c8ee3d1c,Air,2021-01-02,2021-03-23,2021-06-01,Medium,Infected,used,150,Low
Rice,Chandigarh,4614,0xb7dadee7b095ec08c3b2cfe3d606045d97a8bb7f8e2bf9ac72a9ef860fc2b2f2,Truck,2023-11-06,2024-01-27,2024-04-02,Low,Stunted,not_used,148,Low
Rice,Faridabad,7884,0x05bd4ee1c056a1018a539450799c7a4b460393cab6bac09676708250b3c7156a,Air,2021-07-02,2021-07-17,2021-08-02,Medium,Stunted,used,31,High
Potatoes,Patna,1904,0xb52d6c2037e26c40af6d4ee0b6f612e7e5a031fed49d3113efd6c4c207eceef7,Air,2021-04-05,2021-05-20,2021-07-01,Low,Stunted,used,87,Medium
Corn,Rajkot,8804,0x6958a056c9d090b0a7513484d345c0b7a2731ae3d4fe197c64d91b0d0fcce9af,Truck,2023-08-06,2023-10-09,2023-12-31,High,Stunted,used,147,Low
Corn,Agra,9491,0xc887ce75409fdcce87d3c36eba53622f49f6c17664984947aeb400af81ca8e21,Truck,2020-09-02,2020-10-19,2020-11-20,Low,Healthy,used,79,Medium
Rice,Chandigarh,2771,0x4fd4c61b1479cf5b4e15f4ae9d6330e1496bf0e2778f67cf07b070c5cf469dd7,Air,2021-09-01,2021-09-27,2021-10-23,Medium,Healthy,not_used,52,High
Lettuce,Howrah,8947,0x74c8e08553c9a7e5d4b311d1ccaa8cde716928bdbfdbdbf754d3eade44abe250,Truck,2022-08-03,2022-08-30,2022-09-27,Low,Infected,used,55,High
Corn,Visakhapatnam,1224,0x774380f24766b29f801f3954fc71d80c0e324b402957a78661c6812e34f92b73,Air,2021-04-07,2021-04-23,2021-05-03,Low,Stunted,used,26,High
Wheat,Aurangabad,9687,0x2d376f1d8837fc87bedfa9e99d829d41afe3b182aeb509831007aaabe8867470,Ship,2023-06-01,2023-07-15,2023-08-26,Medium,Healthy,not_used,86,Medium
Potatoes,Delhi,9886,0xeff5956a97a4f9e6b12df7d577b4cadff308be30d97d9b9a24a2cb94a728a2f3,Ship,2020-02-03,2020-03-22,2020-05-12,High,Stunted,used,99,Medium
Corn,Amritsar,1111,0x735552b4e304b13214dd95d6199ec710108cacc63fc35dd95d3c67358ca2d86c,Truck,2021-11-02,2021-12-31,2022-02-21,High,Healthy,used,111,Medium
Wheat,Kota,8313,0x50e7070eca499dce8896a8b988cebe3eaf511330652c4b338d7106fd0bc3dac7,Ship,2022-09-06,2022-11-13,2023-01-14,Low,Healthy,used,130,Low
Corn,Lucknow,4143,0x6af8463cfde52e32e650722b2d5485ac465c689e3391cefbca4369ebb6d9439e,Air,2021-03-01,2021-03-15,2021-03-29,Medium,Stunted,not_used,28,High
Potatoes,Patna,6356,0xe1caa2337d0985f77cf73e8e7919bb9b4d2c9910ceccf5e99b85948344fe98d2,Truck,2021-08-05,2021-09-08,2021-11-07,Low,Healthy,used,94,Medium
Corn,Raipur,3219,0x09ea4412ec7c1dc8619a101febcf14c0f8749439f9a11b7a2d1611583d1087ba,Ship,2021-12-05,2022-01-03,2022-01-14,High,Infected,not_used,40,High
Tomatoes,Rajkot,4539,0x9f3485169e03c27e8ab86265f8e99c2a8744003ed2a3d3964a18608feab325b6,Truck,2021-05-06,2021-05-19,2021-06-12,Medium,Infected,used,37,High
Wheat,Aurangabad,5823,0xe992f0917c65a87fc637eefa1b829d34435499d32508105e3b68f1feff9ea655,Ship,2021-09-04,2021-11-15,2022-01-31,Low,Infected,used,149,Low
Rice,Visakhapatnam,7522,0x0ede0dce7503574cfb48ecabe02bceefad1f787f8a287de4be91f2ca23b76d43,Ship,2021-11-06,2021-12-05,2021-12-22,High,Infected,used,46,High
Wheat,Lucknow,9230,0x5f2a4e0ec116cd34944a70a092142513d2b0b4976ba37e3ec16276a4ca729da5,Truck,2022-08-06,2022-11-03,2023-01-08,Low,Infected,used,155,Low
Corn,Chandigarh,9042,0x4772e41eebfb3fce3ffa2024d0ab1b6bd35e279bbcf28a70998f75678356a808,Truck,2022-01-05,2022-03-21,2022-06-06,Low,Stunted,not_used,152,Low
Tomatoes,Navi Mumbai,422,0x3a2ce6ba45e2a2b2a00d9532de1e12d33d49b65259a199af39c1000649a404be,Truck,2022-12-04,2022-12-23,2023-01-10,Low,Infected,not_used,37,High
Wheat,Guwahati,1767,0x247988b7a64577dd87193188f6a0b7c48e04979db397340c2f1e022ee79e9212,Ship,2023-04-03,2023-06-24,2023-09-14,High,Stunted,not_used,164,Low
Lettuce,Vadodara,1519,0xff6c0715e4c1dbeb6c057375d360312ce8c82a021f1c4c97eee4e80bd6fca749,Ship,2020-08-02,2020-09-22,2020-11-04,Low,Stunted,used,94,Medium
Corn,Nagpur,7154,0xb55658a6de4d42afd668610a35183aa5d16d375d12e89ef3c50001050784c577,Air,2023-01-01,2023-03-22,2023-06-07,Medium,Healthy,used,157,Low
Rice,Navi Mumbai,8977,0x730fdd51682f7e697e65e7155076c0dbd0405c7014726ec99d1000e5a515d712,Truck,2022-07-07,2022-09-03,2022-10-12,High,Infected,not_used,97,Medium
Corn,Mumbai,8101,0x653cfb113cac8989912500479339c64abcea2ced0f1e037d1ee8d897660d8e49,Ship,2020-03-06,2020-05-24,2020-08-02,Low,Healthy,not_used,149,Low
Lettuce,Guwahati,2470,0x09efb707bed48e88c55d0b8414ab0d9a24a9edd13cea6ed20f45ae41ad8d007f,Air,2022-10-05,2022-11-04,2022-11-17,Low,Stunted,used,43,High
Tomatoes,Rajkot,2890,0x9e0390414b0f187f05c7a1f180d5e0f5361969d3308c28f40c60156947d39021,Truck,2020-05-03,2020-05-25,2020-06-04,High,Healthy,not_used,32,High
Soybeans,Jodhpur,5437,0xc101aea3668ae930566b0867df0dce376379ace43123606c17b27c54247cf4ee,Truck,2023-05-06,2023-05-22,2023-06-14,High,Infected,not_used,39,High
Rice,Howrah,3696,0xe2a0f0880ad63f0ec07ffd18db53c66589f4c3359c411afe480b50d76538ade2,Air,2023-01-05,2023-01-31,2023-02-21,Low,Healthy,used,47,High
Potatoes,Jaipur,9012,0x40943513aed57d73c24911dc730cab79595bd3176f337ce807843a51c956bffe,Truck,2023-04-01,2023-05-18,2023-07-12,Low,Stunted,not_used,102,Medium
Rice,Dhanbad,8973,0xe776ae4954a3bd66dd84244ccea66b404e432f07f1d397791f905576ebbffce0,Air,2021-10-06,2022-01-03,2022-04-01,Low,Stunted,not_used,177,Low
Corn,Lucknow,2662,0xd5cd7f32b58175773bbb8650e3f4ce5fca4833c57db85d043f68356286aa867c,Ship,2023-08-02,2023-08-30,2023-09-22,High,Stunted,used,51,High
Tomatoes,Kota,1737,0x2d011c8184041d4cfff0c149701ddd8a6995bc1ecdd146c430cf0e9be132007b,Air,2020-03-02,2020-05-30,2020-08-15,Low,Healthy,not_used,166,Low
Tomatoes,Vijayawada,564,0xeccd85589335c50f13983ff768edd32773d4a9410eb762bbc7f18a3120f4fc08,Truck,2022-11-03,2022-11-16,2022-12-16,High,Infected,used,43,High
Corn,Vasai-Virar,8810,0x826f28301c340e33804285e169e3e667316c600bd5be02debd2aaf47799367af,Ship,2021-02-05,2021-03-22,2021-05-10,High,Healthy,not_used,94,Medium
Wheat,Patna,315,0x1345d8a850a105ba141db6d31a70e8ce0d864bbddcfe7a87fae55fe3d35144ab,Truck,2022-11-01,2023-01-05,2023-03-12,High,Stunted,not_used,131,Low
Lettuce,Ranchi,5118,0xab86a4ed538497d4fab9ac43ac605dbea8a79b1f8000c957a59474cb355c92f9,Air,2021-07-05,2021-10-02,2021-12-29,Low,Healthy,used,177,Low
Corn,Pune,5396,0x9bd479616e4cf2a2fe7c1cdb0a02dc3718830ffa03d5aab2a7660678ee836478,Air,2021-09-05,2021-10-17,2021-12-16,Medium,Infected,used,102,Medium
Corn,Ahmedabad,2169,0xc7e53367bd69ab0697e4545dbdf8356b4c7cd2ee0a54493281736f99a2700723,Truck,2020-07-03,2020-08-29,2020-10-22,High,Stunted,used,111,Medium
Corn,Vadodara,8019,0x5acf8446ada09eca7ce5e1f8c845d4159c08ca0e50b4f81fe6b5774713b20f36,Air,2023-01-06,2023-03-16,2023-05-16,Medium,Infected,used,130,Low
Potatoes,Meerut,8068,0x3e2726a87e94724fdacdc1d35777949bbc0c9022a43834099eeba57c84effc30,Truck,2020-01-01,2020-02-25,2020-04-14,Low,Infected,not_used,104,Medium
Lettuce,Ludhiana,9204,0x4286964ee2ae666522d34bff7c6f29321149d67d21286cf68bd3f4d6b00f8ac3,Ship,2020-05-02,2020-07-08,2020-10-06,Medium,Healthy,not_used,157,Low
Tomatoes,Aurangabad,9313,0x82361783efaca63f501007817d3043969c2164b1b0c7cacce9a0b25f74adacfc,Air,2022-04-05,2022-04-15,2022-04-29,High,Stunted,used,24,High
Lettuce,Raipur,2419,0xb7e6ba9b7017b08ce261d625e5512cd8a8af32bcbaeefd9127d99ae869b120e6,Truck,2020-10-03,2020-10-31,2020-11-16,High,Infected,used,44,High
Soybeans,Indore,9898,0x7a04ebd33fdfd67e7eb42a2220829f70901de62f3ba8606d3f43289414b4bcc1,Ship,2022-06-04,2022-07-24,2022-08-27,Low,Stunted,not_used,84,Medium
Corn,Bangalore,6598,0x6f76c518c3c2e0a3259ea571d3953daeeedb7a949386d36d5a93ae7d8ca8e5b0,Air,2023-04-02,2023-04-20,2023-04-30,Low,Stunted,not_used,28,High
Tomatoes,Nagpur,3713,0x2847ba4dc9755a005e9bc05248e400095daa79c963980a62fe2a553e9f3bb160,Air,2023-04-05,2023-05-01,2023-05-21,Medium,Healthy,used,46,High
Tomatoes,Thane,5994,0x36061c99ee54aff555f250e317cdf003080ea0e3096b99fe13f98642438fb1d8,Ship,2022-04-05,2022-06-13,2022-09-01,Medium,Healthy,used,149,Low
Tomatoes,Kalyan-Dombivali,6482,0x36b27387f30bf9fb1debcb5b84adf957e98db30073113c4fdd085ef31284086c,Truck,2021-06-05,2021-07-06,2021-08-25,Medium,Healthy,used,81,Medium
Soybeans,Chandigarh,8028,0x78af12c378ef2c9a10e95d2c4c9642c0b49364eee89df4d8631e74fb241e8bb5,Ship,2022-10-03,2022-12-01,2023-01-26,High,Stunted,not_used,115,Medium
Corn,Chandigarh,9991,0x6e3d9892716eb7894fb63376ce7b0223305f407f394da56067b161e8de8918f9,Ship,2023-09-04,2023-11-22,2024-01-30,Medium,Stunted,used,148,Low
Corn,Kanpur,2860,0xa8f8ce69efe7af2abc161e0f8edf64a23cd8946b2dd17b3ed89ba99505dde145,Air,2020-11-03,2020-11-17,2020-12-03,High,Stunted,not_used,30,High
Lettuce,Navi Mumbai,9997,0xf811a51a0ccd402755cafd7b35ee129716c3b88e569e0c7d865fbb5c5e98e00b,Truck,2020-05-07,2020-07-08,2020-09-15,Low,Healthy,used,131,Low
Soybeans,Meerut,4614,0x31948a078637e570a87ac497a484023ca4b3403e8a4b2424254e80ec027c1604,Truck,2022-12-04,2023-02-27,2023-05-14,Low,Stunted,used,161,Low
Tomatoes,Gwalior,5623,0xb58b6dea39e9ec8aa3d17858dc2188e33f651a237a3138ed7ef86f4e880227f9,Truck,2023-01-04,2023-01-19,2023-02-10,Medium,Healthy,not_used,37,High
Tomatoes,Kanpur,3649,0x7cdec9cf908d649a699b4ce982553083db9b51e8c62790aa96a6cc9741a782f4,Air,2021-07-03,2021-08-20,2021-10-16,High,Stunted,used,105,Medium
Lettuce,Srinagar,5115,0xebae32caeba090fd98b3bad777108c3a4b70584611fff2499197584f262a6e6f,Ship,2021-05-03,2021-05-15,2021-06-05,Medium,Infected,used,33,High
Rice,Amritsar,2755,0x18a6aab9b3ed4aa8a1fef20d96caf41133f6c6dab9345a4c9f04cca47d1710bf,Ship,2023-08-01,2023-10-27,2024-01-22,Low,Healthy,used,174,Low
Lettuce,Kanpur,3264,0xef74ca4c9bd7720e17b5307779c9b926cd6679492927d9f3c65646e1665d42a3,Ship,2022-12-05,2023-02-19,2023-05-04,Low,Infected,not_used,150,Low
Lettuce,Solapur,4652,0xa950ed12304c5cc9b0a0a9192bb0bbd2906c9b7a2f4a05900cca5f438b0726f3,Truck,2023-12-05,2024-02-12,2024-05-10,High,Healthy,not_used,157,Low
Rice,Dhanbad,6563,0xbf0d2f03069e3e5ae15d39ab443ce87127511d633859cb2562b29d20a1adea91,Truck,2020-09-07,2020-09-18,2020-09-28,Low,Infected,used,21,High
Wheat,Bangalore,4113,0xd9472d712b7d8a29c643513a28ddf9426773625c6aa624522992259355a90908,Air,2023-01-06,2023-03-31,2023-06-04,High,Healthy,used,149,Low
Soybeans,Guwahati,6294,0x8ac66ea096a2d198a189c0d09657e130ebb3fd5f980e273a245bee025bec7bd0,Air,2022-05-01,2022-07-09,2022-09-29,High,Stunted,used,151,Low
Lettuce,Navi Mumbai,1728,0xe6a4a50299c787cf63f0150ff10bab3fb7537fad8f25186c6032a59946e48aed,Ship,2021-09-05,2021-10-22,2021-12-02,Low,Healthy,not_used,88,Medium
Potatoes,Solapur,8598,0x5d102488594dfdf843256fcea60ee8c9db6a6715eebf6e3e025053a304db7170,Air,2023-12-02,2024-01-23,2024-03-12,High,Healthy,used,101,Medium
Potatoes,Vijayawada,4405,0xc610756157c40933528c853039e6db8f57db292ae2582106559a01e0fe27c121,Truck,2021-02-07,2021-04-03,2021-05-16,Low,Stunted,used,98,Medium
Lettuce,Madurai,1196,0x7a729f5d043a28f5015592b015eb345d72675f5e912012ec29984a7b23368687,Air,2022-01-05,2022-02-08,2022-03-30,Low,Infected,not_used,84,Medium
Tomatoes,Visakhapatnam,1883,0x82cae7f696d010b760825cac23f355bd95f5a61f38fcba558cd669973c0ebf3f,Air,2020-11-03,2020-12-10,2021-02-07,High,Healthy,used,96,Medium
Tomatoes,Mumbai,3634,0xe833767c9219a1a5d3ef80749e1d65d27f590d1650d7c848c941d264b8fb60de,Truck,2022-02-01,2022-03-17,2022-04-23,High,Infected,not_used,81,Medium
Lettuce,Jodhpur,5304,0xbe0cca6f67fc7d7f1ef66466869534413de95746015d2d8c1a431b0c6115a286,Air,2020-11-02,2020-11-15,2020-12-15,Medium,Healthy,used,43,High
Corn,Srinagar,7385,0xd20c024c5df7fac4a35450704616bd0a3c49896372075f9b051bbec3cb31a2c5,Air,2020-03-07,2020-05-29,2020-08-19,Low,Healthy,used,165,Low
Corn,Vadodara,5239,0xa0a249d49df12147b09289e7ef0cd24ea1f22ce2466ecce34e7ed117ce0756f7,Ship,2020-05-03,2020-07-08,2020-09-15,High,Infected,not_used,135,Low
Soybeans,Solapur,8391,0x495c7f06cc30f16ef00e304d0c37f444aafb57d065175fac9e4f68b150279237,Truck,2020-03-03,2020-04-16,2020-05-30,High,Infected,not_used,88,Medium
Potatoes,Raipur,4085,0x4772690fb8e37b63fa4a2b6f18f33b23ba33c12da4a15826658edd7ea5fc17d5,Ship,2020-03-07,2020-05-29,2020-07-29,Low,Infected,used,144,Low
Potatoes,Vasai-Virar,458,0x15479ccab05b328062dbc9374a621a1124f3b6fd2624ac4dfe1c5139742212cf,Truck,2021-12-04,2022-01-26,2022-03-18,Low,Infected,used,104,Medium
Soybeans,Mumbai,8035,0x77a4e34b1c536671a0414041954025daf52270dd7a1d1b158aa2b564b8ca79e9,Air,2022-11-01,2022-11-24,2022-12-17,Medium,Stunted,not_used,46,High
Rice,Vijayawada,2908,0x4230d643050b6dc5cf0dcd02c593e7c419606121d76ccfccf4fd6ad2160882b3,Truck,2021-06-01,2021-07-21,2021-09-01,Medium,Healthy,not_used,92,Medium
Rice,Bangalore,8567,0xf9e8787cde0818ac3a014a9b3d6d028ce3b380b448f1fb1df6364e0fede56ffc,Ship,2021-11-05,2021-12-10,2022-01-25,Low,Infected,not_used,81,Medium
Lettuce,Kalyan-Dombivali,3931,0x54beef772affae1443b8c2c8054f24071f76c7d91a571b92a167f86ebb722ece,Ship,2020-01-07,2020-04-05,2020-06-07,Medium,Infected,used,152,Low
Tomatoes,Agra,4075,0x7837538c0590369b69ce5261956067d0b7a28d7544345560d62ceed0268add57,Air,2022-05-05,2022-07-23,2022-10-16,Medium,Stunted,used,164,Low
Tomatoes,Vasai-Virar,8640,0x957aa48b08f7d95599f13a6589652d5bb5be5b14821c8afa0a73d3a1c9742a14,Truck,2022-03-03,2022-03-31,2022-04-19,Low,Stunted,used,47,High
Soybeans,Bhopal,6530,0xd23c2d7cd661a71effdbc6af6ce4cadc805bf9566871a4ee22822e3ccd846130,Air,2021-07-04,2021-08-06,2021-09-15,Low,Stunted,used,73,Medium
Corn,Ranchi,9139,0x8881bda11bca2cacee147631193ddff16decee3618b8edeb550189df3b0864da,Air,2022-04-07,2022-04-30,2022-05-24,High,Healthy,used,47,High
Lettuce,Delhi,5270,0x7914f9fd5c3c979b971a39d8d92f6fb995bb03490e7b5a6934cc05480ad1d1e4,Ship,2020-03-07,2020-03-23,2020-04-16,Low,Infected,not_used,40,High
Wheat,Pune,6449,0x5b8098c218178bb64a0baeb907311a41fe0de952c9356eb3a3d2c034b823645b,Truck,2023-03-03,2023-05-17,2023-07-27,Medium,Infected,used,146,Low
Potatoes,Indore,3472,0xb14e7bac30c11159288165fafd0af5c1a0e7ecfe0ea1802f530edaba6c55d5e5,Ship,2020-01-01,2020-03-04,2020-06-02,Low,Stunted,used,153,Low
Soybeans,Ahmedabad,1005,0xf47431d6dde097a16a86c2114e76a0e05d2ecfd78db9318619792d9e3ee5a1cb,Ship,2023-11-07,2023-12-02,2023-12-13,High,Healthy,used,36,High
Potatoes,Jaipur,5235,0x745a48376fe319f7ad0351786938861a2435049581b88c7ca2a87b4ee506085b,Air,2023-11-06,2024-02-03,2024-04-21,Low,Stunted,used,167,Low
Potatoes,Coimbatore,6069,0x6525235a20b23ceaf74006076dc4a1fff2de4689e782d7fa27f079ed5ff63d96,Air,2023-07-02,2023-09-15,2023-11-24,Low,Infected,used,145,Low
Corn,Rajkot,8697,0x3040c5ab1c91cbb04bf770caa4b4d5731223f2537ea13837a3243613b5adab15,Air,2020-11-01,2020-12-16,2021-01-29,Medium,Healthy,not_used,89,Medium
Tomatoes,Pune,3434,0xf95fccb0028cf0233936f334235e056dd41a08ea684b192214bd06fd68db728f,Truck,2022-04-03,2022-05-29,2022-07-06,High,Healthy,not_used,94,Medium
Wheat,Jodhpur,6144,0x70fbc326f96d6d0a52a37bbbf93b633270a2097649c3973026f4f2b990d2ba8b,Air,2023-05-02,2023-06-20,2023-08-09,Medium,Infected,not_used,99,Medium
Corn,Chandigarh,7002,0x903a6c0ec5e4e14259e333dc1b8179ed25a1bc53eb8c9c0028eac9e54be7eb2c,Ship,2020-03-02,2020-04-13,2020-05-25,High,Stunted,not_used,84,Medium
Soybeans,Raipur,9849,0x1065057a335793b3c35ba383173fbcc69fb0e122b49b926c06055bcb60f450df,Ship,2020-01-03,2020-01-16,2020-02-14,Medium,Stunted,not_used,42,High
Potatoes,Raipur,2285,0xa94533c99f98a2697d9ee895488e1a7d73b1dceb99c5edd2faedcb93aba41266,Ship,2020-03-03,2020-03-13,2020-04-03,Medium,Infected,used,31,High
Soybeans,Patna,1039,0x032b6b3d35a990181adc834a8ac8c817bd9ce9113a35622ff7f62344de44145a,Ship,2023-09-07,2023-09-26,2023-10-25,Medium,Healthy,used,48,High
Lettuce,Visakhapatnam,4580,0x421a219e2e7d76cbef84b3ca6aa4a224eafabb3a6feb0b32834af200774de4e0,Truck,2022-01-03,2022-02-12,2022-03-21,High,Healthy,not_used,77,Medium
Tomatoes,Ranchi,6948,0x8907266aa2478c54f140dc0463c2dd2f9d4bcce2db2bafe0b0f6c8982d7d70e7,Truck,2020-04-04,2020-06-23,2020-08-23,Medium,Healthy,not_used,141,Low
Potatoes,Jabalpur,1675,0x2967cecb75f784e11edde45a7ac4c3540fa87762c8ece0ece68fa1b1fe85ae67,Ship,2023-11-01,2023-11-29,2023-12-24,High,Healthy,not_used,53,High
Corn,Coimbatore,8336,0xc243775049eecb37b0ea77836b2a5690cf88cc6419a4d44f545a3ce1e3ab4a43,Ship,2020-10-03,2020-12-13,2021-03-08,Medium,Healthy,not_used,156,Low
Lettuce,Jodhpur,6431,0xa281dfe435371a3f271cd446813729c4d32558d1f026487aca20c966c4c3dee3,Ship,2020-02-06,2020-02-16,2020-03-06,High,Healthy,not_used,29,High
Lettuce,Hyderabad,6794,0x06fcf29c2bd4fc9a4cc616a827a79bfe5d21c19633401ef3c27504da1a7505b1,Ship,2020-08-03,2020-09-28,2020-11-05,High,Infected,not_used,94,Medium
Potatoes,Bhopal,5341,0x9374795d10d275e6d2e324e0e61bdf04fd176942dfe9b9c244b4e6afe9ce4faf,Ship,2020-04-06,2020-07-01,2020-09-18,Medium,Stunted,not_used,165,Low
Potatoes,Ahmedabad,8000,0xaf6be397c17b129e54f4c37fe065b407781741dd605c94ac4dcc623a3f52348b,Air,2023-08-03,2023-09-09,2023-10-22,Low,Healthy,not_used,80,Medium
Lettuce,Visakhapatnam,967,0xda6ae6c6b84dee028905fc09281182ff9a731ce7aec364e682c1aae25fd9a6f5,Air,2023-01-05,2023-04-01,2023-06-24,High,Stunted,used,170,Low
